flow_id,src_ip,src_port,dst_ip,dst_port,duration_ms,total_packets,total_bytes,fwd_packets,bwd_packets,fwd_bytes,bwd_bytes,packet_rate_per_sec,byte_rate_per_sec,avg_packet_size,min_packet_size,max_packet_size,std_packet_size,mean_iat_ms,min_iat_ms,max_iat_ms,std_iat_ms,syn_count,ack_count,fin_count,rst_count,psh_count,anomaly_score,prediction,verdict,ja3_score,beacon_score,cert_score,graph_score
10.0.0.45:52089-188.40.108.214:443,10.0.0.45,52089,188.40.108.214,443,751.7349720001221,4.0,240.0,2.0,2.0,132.0,108.0,5.3210242292670005,319.26145375602005,60.0,54.0,66.0,6.0,250.57832400004068,29.74700927734375,691.0359859466553,311.4509880781426,2.0,2.0,0.0,2.0,0.0,0.7585,1,ANOMALY,0.3006,0.4553,0.1,0.4229
10.0.0.45:52090-144.76.106.115:443,10.0.0.45,52090,144.76.106.115,443,20195.120811462402,11.0,1473.0,6.0,5.0,1013.0,460.0,0.5446860210787444,72.93840991354459,133.9090909090909,54.0,571.0,152.1425495116367,2019.5120811462402,0.03695487976074219,19913.166999816895,5964.640303655774,2.0,10.0,2.0,0.0,3.0,0.7071,1,ANOMALY,0.4037,0.4505,0.0182,0.409
10.0.0.45:52091-144.76.106.115:443,10.0.0.45,52091,144.76.106.115,443,10193.212032318115,11.0,1473.0,6.0,5.0,1013.0,460.0,1.07914953256382,144.50793286059152,133.9090909090909,54.0,571.0,152.1425495116367,1019.3212032318115,0.5848407745361328,9929.157018661499,2970.106917676854,2.0,10.0,2.0,0.0,3.0,0.7122,1,ANOMALY,0.1669,0.4511,0.0182,0.409
10.0.0.45:52092-144.76.106.115:443,10.0.0.45,52092,144.76.106.115,443,15933.823108673096,6.0,348.0,4.0,2.0,228.0,120.0,0.37655746264272766,21.840332833278204,58.0,54.0,66.0,5.656854249492381,3186.764621734619,0.4010200500488281,15783.092975616455,6298.2312215263655,2.0,5.0,2.0,0.0,0.0,0.675,0,BENIGN,0.4819,0.4504,0.0333,0.409
10.0.0.45:52093-188.40.108.214:443,10.0.0.45,52093,188.40.108.214,443,30.06911277770996,2.0,120.0,1.0,1.0,66.0,54.0,66.51343572340409,3990.806143404245,60.0,54.0,66.0,6.0,30.06911277770996,30.06911277770996,30.06911277770996,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1,ANOMALY,0.4,0.9665,0.275,0.4229
10.0.0.45:52097-45.56.103.159:80,10.0.0.45,52097,45.56.103.159,80,13723.83999824524,668.0,667998.0,230.0,438.0,15441.0,652557.0,48.67442349119575,48674.2777593889,999.997005988024,54.0,1506.0,686.6818790277255,20.57547226123724,0.00095367431640625,9195.15085220337,371.33178598274964,2.0,667.0,2.0,0.0,16.0,1.0,1,ANOMALY,0.0,0.0487,0.1753,0.4014
10.0.0.45:52099-45.56.103.159:80,10.0.0.45,52099,45.56.103.159,80,13703.432083129883,6.0,348.0,4.0,2.0,228.0,120.0,0.437846516376472,25.395097949835375,58.0,54.0,66.0,5.656854249492381,2740.6864166259766,0.4210472106933594,13433.497905731201,5346.7350278057165,2.0,5.0,2.0,0.0,0.0,0.6743,0,BENIGN,0.24,0.4504,0.2083,0.4014
10.0.0.45:52100-67.210.114.55:80,10.0.0.45,52100,67.210.114.55,80,3297.61004447937,226.0,250721.0,59.0,167.0,3563.0,247158.0,68.53448314131427,76031.12454722768,1109.3849557522124,54.0,1506.0,645.5021901378691,14.656044642130533,0.00095367431640625,242.89798736572266,48.537544065457,2.0,203.0,1.0,23.0,5.0,1.0,1,ANOMALY,0.0,0.0685,0.1958,0.4014
10.0.0.45:52101-67.210.114.55:80,10.0.0.45,52101,67.210.114.55,80,13547.58095741272,11.0,666.0,6.0,5.0,360.0,306.0,0.8119530737316775,49.16006791866338,60.54545454545455,54.0,66.0,5.97515517278363,1354.758095741272,0.5028247833251953,6002.489805221558,2099.401854105249,4.0,10.0,2.0,0.0,0.0,0.7269,1,ANOMALY,0.24,0.4508,0.1932,0.4014
10.0.0.45:52108-23.214.130.70:443,10.0.0.45,52108,23.214.130.70,443,80.83605766296387,6.0,393.0,3.0,3.0,219.0,174.0,74.22430253855615,4861.691816275427,65.5,54.0,99.0,15.913830462839549,16.167211532592773,0.7631778717041016,38.97404670715332,18.471894586001955,2.0,5.0,0.0,1.0,1.0,0.91,1,ANOMALY,0.3086,0.5242,0.0917,0.4326
10.0.0.45:52109-23.214.130.70:443,10.0.0.45,52109,23.214.130.70,443,82.50784873962402,6.0,393.0,3.0,3.0,219.0,174.0,72.72035438634006,4763.183212305274,65.5,54.0,99.0,15.913830462839549,16.501569747924805,0.5218982696533203,40.20285606384277,19.33698313355073,2.0,5.0,0.0,1.0,1.0,0.9078,1,ANOMALY,0.3063,0.5227,0.0917,0.4326
10.0.0.138:5431-10.0.0.45:52116,10.0.0.138,5431,10.0.0.45,52116,13.556957244873047,9.0,936.0,4.0,5.0,359.0,577.0,663.8657803102247,69042.04115226338,104.0,54.0,349.0,95.43700656570397,1.6946196556091309,0.4849433898925781,3.1669139862060547,0.7834903727622567,2.0,8.0,2.0,0.0,2.0,1.0,1,ANOMALY,0.32,0.7919,0.1972,0.2676
10.0.0.45:52119-91.190.218.125:12350,10.0.0.45,52119,91.190.218.125,12350,70322.38101959229,81.0,9501.0,29.0,52.0,5034.0,4467.0,1.151838132122302,135.10634683079002,117.29629629629629,54.0,1494.0,185.88888519920593,879.0297627449036,0.015020370483398438,16025.782823562622,2684.2789327758824,2.0,80.0,2.0,0.0,48.0,0.741,1,ANOMALY,0.0,0.2512,0.1775,0.4354
10.0.0.45:52120-91.190.218.125:12350,10.0.0.45,52120,91.190.218.125,12350,7530.267953872681,11.0,776.0,6.0,5.0,430.0,346.0,1.4607713918523841,103.05078182522273,70.54545454545455,54.0,148.0,30.464177581258934,753.0267953872681,0.36597251892089844,5802.21700668335,1735.6556543009624,2.0,9.0,2.0,2.0,2.0,0.7103,1,ANOMALY,0.0,0.4515,0.2295,0.4354
10.0.0.45:52121-91.190.218.125:443,10.0.0.45,52121,91.190.218.125,443,8114.269971847534,11.0,790.0,6.0,5.0,442.0,348.0,1.3556364328725208,97.35934381539012,71.81818181818181,54.0,160.0,33.558140001057545,811.4269971847534,0.3769397735595703,4194.216966629028,1536.8339058701786,2.0,9.0,2.0,2.0,2.0,0.7048,1,ANOMALY,0.2485,0.4514,0.0545,0.4354
10.0.0.45:52122-91.190.218.125:80,10.0.0.45,52122,91.190.218.125,80,12055.780172348022,11.0,739.0,6.0,5.0,385.0,354.0,0.9124253961788692,61.29839707056221,67.18181818181819,54.0,126.0,23.280183464671413,1205.5780172348022,0.7960796356201172,9190.931797027588,2768.3487880449084,2.0,9.0,2.0,2.0,2.0,0.7426,1,ANOMALY,0.24,0.4509,0.2295,0.4354
10.0.0.45:52123-91.190.216.125:12350,10.0.0.45,52123,91.190.216.125,12350,11453.963994979858,11.0,740.0,6.0,5.0,387.0,353.0,0.9603662107564834,64.60645417816343,67.27272727272727,54.0,125.0,23.33974724912188,1145.3963994979858,0.4611015319824219,8809.371948242188,2648.713826061278,2.0,9.0,2.0,2.0,2.0,0.7436,1,ANOMALY,0.24,0.451,0.2295,0.4284
10.0.0.45:52124-91.190.216.125:12350,10.0.0.45,52124,91.190.216.125,12350,8591.158866882324,11.0,737.0,6.0,5.0,385.0,352.0,1.2803860539005292,85.78586561133545,67.0,54.0,124.0,22.82343293435698,859.1158866882324,0.4608631134033203,7527.7111530303955,2233.381687100755,2.0,9.0,2.0,2.0,2.0,0.7452,1,ANOMALY,0.0,0.4513,0.2295,0.4284
10.0.0.45:52128-108.160.169.41:443,10.0.0.45,52128,108.160.169.41,443,4183989.100933075,605.0,102206.0,206.0,399.0,47616.0,54590.0,0.14459884703453899,24.42788390084643,168.93553719008264,54.0,1506.0,176.46724457113734,6927.134273068005,0.030040740966796875,31950.14500617981,11897.994560104205,2.0,602.0,2.0,3.0,209.0,0.7378,1,ANOMALY,0.5026,0.2501,0.0013,0.4021
10.0.0.45:52132-91.190.218.123:12350,10.0.0.45,52132,91.190.218.123,12350,4876.535892486572,17.0,1563.0,8.0,9.0,916.0,647.0,3.486081180329754,320.5144049914944,91.94117647058823,54.0,463.0,95.5494763049245,304.78349328041077,0.4360675811767578,4502.93493270874,1084.367014175314,2.0,16.0,2.0,0.0,6.0,0.7475,1,ANOMALY,0.0,0.4535,0.1868,0.4125
10.0.0.45:52133-91.190.219.143:443,10.0.0.45,52133,91.190.219.143,443,143.7690258026123,5.0,339.0,3.0,2.0,219.0,120.0,34.77800570802191,2357.9487870038856,67.8,54.0,99.0,16.497272501841024,35.942256450653076,2.2509098052978516,60.32085418701172,24.10604773973217,2.0,4.0,0.0,1.0,1.0,0.9764,1,ANOMALY,0.3463,0.633,0.11,1.0
10.0.0.45:52134-91.190.219.143:443,10.0.0.45,52134,91.190.219.143,443,191.77484512329102,5.0,339.0,3.0,2.0,219.0,120.0,26.072241105372953,1767.6979469442863,67.8,54.0,99.0,16.497272501841024,47.943711280822754,0.5309581756591797,69.25392150878906,27.818524509357463,2.0,4.0,0.0,1.0,1.0,1.0,1,ANOMALY,0.3536,0.665,0.11,1.0
10.0.0.45:52135-91.190.219.143:443,10.0.0.45,52135,91.190.219.143,443,113.16180229187012,5.0,339.0,3.0,2.0,219.0,120.0,44.184520736987366,2995.7105059677438,67.8,54.0,99.0,16.497272501841024,28.29045057296753,0.3809928894042969,56.694984436035156,27.852764544468627,2.0,4.0,0.0,1.0,1.0,0.7075,1,ANOMALY,0.3212,0.5011,0.11,1.0
10.0.0.45:52136-91.190.219.143:443,10.0.0.45,52136,91.190.219.143,443,117.41900444030762,5.0,339.0,3.0,2.0,219.0,120.0,42.58254465563838,2887.096527652282,67.8,54.0,99.0,16.497272501841024,29.354751110076904,0.347137451171875,58.54296684265137,28.926370377450645,2.0,4.0,0.0,1.0,1.0,0.705,1,ANOMALY,0.3212,0.4991,0.11,1.0
10.0.0.45:52137-91.190.219.143:443,10.0.0.45,52137,91.190.219.143,443,120.46384811401367,5.0,339.0,3.0,2.0,219.0,120.0,41.50622845177354,2814.1222890302456,67.8,54.0,99.0,16.497272501841024,30.115962028503418,0.6458759307861328,59.13281440734863,28.46093430677418,2.0,4.0,0.0,1.0,1.0,0.7713,1,ANOMALY,0.3244,0.5162,0.11,1.0
10.0.0.45:52138-91.190.219.143:443,10.0.0.45,52138,91.190.219.143,443,118.66092681884766,5.0,339.0,3.0,2.0,219.0,120.0,42.136869600160736,2856.8797588908983,67.8,54.0,99.0,16.497272501841024,29.665231704711914,1.077890396118164,58.769941329956055,28.483225954895197,2.0,4.0,0.0,1.0,1.0,0.7654,1,ANOMALY,0.3232,0.5101,0.11,1.0
10.0.0.45:52139-91.190.219.143:443,10.0.0.45,52139,91.190.219.143,443,137.68792152404785,5.0,339.0,3.0,2.0,219.0,120.0,36.314005939342515,2462.0896026874225,67.8,54.0,99.0,16.497272501841024,34.42198038101196,7.395029067993164,62.09897994995117,25.269228161618873,2.0,4.0,0.0,1.0,1.0,0.944,1,ANOMALY,0.3413,0.606,0.11,1.0
10.0.0.45:52140-91.190.219.143:443,10.0.0.45,52140,91.190.219.143,443,115.16189575195312,5.0,339.0,3.0,2.0,219.0,120.0,43.41713869290139,2943.682003378714,67.8,54.0,99.0,16.497272501841024,28.79047393798828,0.6151199340820312,57.263851165771484,27.472484265724617,2.0,4.0,0.0,1.0,1.0,0.7607,1,ANOMALY,0.3237,0.514,0.11,1.0
10.0.0.45:52141-91.190.219.143:443,10.0.0.45,52141,91.190.219.143,443,115.28992652893066,5.0,339.0,3.0,2.0,219.0,120.0,43.368923465705464,2940.4130109748303,67.8,54.0,99.0,16.497272501841024,28.822481632232666,0.4341602325439453,57.38186836242676,28.307997028947625,2.0,4.0,0.0,1.0,1.0,0.7013,1,ANOMALY,0.3214,0.5014,0.11,1.0
10.0.0.45:52142-91.190.219.143:443,10.0.0.45,52142,91.190.219.143,443,115.90886116027832,5.0,339.0,3.0,2.0,219.0,120.0,43.1373404064942,2924.7116795603065,67.8,54.0,99.0,16.497272501841024,28.97721529006958,0.41103363037109375,57.611942291259766,28.412334173616575,2.0,4.0,0.0,1.0,1.0,0.7002,1,ANOMALY,0.3216,0.5019,0.11,1.0
10.0.0.45:52143-91.190.219.143:443,10.0.0.45,52143,91.190.219.143,443,114.84813690185547,5.0,339.0,3.0,2.0,219.0,120.0,43.53575194931369,2951.7239821634685,67.8,54.0,99.0,16.497272501841024,28.712034225463867,0.43320655822753906,57.32297897338867,28.118872996983974,2.0,4.0,0.0,1.0,1.0,0.7021,1,ANOMALY,0.3217,0.5028,0.11,1.0
10.0.0.45:52144-91.190.218.40:33033,10.0.0.45,52144,91.190.218.40,33033,10275.956153869629,14.0,1410.0,7.0,7.0,903.0,507.0,1.3624036333327487,137.2135087856554,100.71428571428571,54.0,491.0,110.59671176423475,790.4581656822792,0.32806396484375,9800.137996673584,2601.4523773725023,2.0,13.0,2.0,0.0,5.0,0.6857,0,BENIGN,0.0,0.4514,0.1893,0.4125
10.0.0.45:52145-91.190.219.143:443,10.0.0.45,52145,91.190.219.143,443,114.61281776428223,5.0,339.0,3.0,2.0,219.0,120.0,43.625138073851566,2957.784361407136,67.8,54.0,99.0,16.497272501841024,28.653204441070557,0.43892860412597656,57.47580528259277,28.11481561167653,2.0,4.0,0.0,1.0,1.0,0.7022,1,ANOMALY,0.3215,0.5021,0.11,1.0
10.0.0.45:52146-91.190.219.143:443,10.0.0.45,52146,91.190.219.143,443,139.75787162780762,5.0,339.0,3.0,2.0,219.0,120.0,35.77616016731862,2425.623659344202,67.8,54.0,99.0,16.497272501841024,34.939467906951904,0.5559921264648438,60.59694290161133,24.89941537488394,2.0,4.0,0.0,1.0,1.0,0.9647,1,ANOMALY,0.343,0.6151,0.11,1.0
10.0.0.45:52147-91.190.219.143:443,10.0.0.45,52147,91.190.219.143,443,113.93189430236816,5.0,339.0,3.0,2.0,219.0,120.0,43.88586734747261,2975.461806158643,67.8,54.0,99.0,16.497272501841024,28.48297357559204,0.3859996795654297,57.8608512878418,27.947466373299804,2.0,4.0,0.0,1.0,1.0,0.7022,1,ANOMALY,0.3215,0.5023,0.11,1.0
10.0.0.45:52148-91.190.219.143:443,10.0.0.45,52148,91.190.219.143,443,113.96503448486328,5.0,339.0,3.0,2.0,219.0,120.0,43.873105664387744,2974.5965640454892,67.8,54.0,99.0,16.497272501841024,28.49125862121582,0.598907470703125,56.472063064575195,27.45220660137332,2.0,4.0,0.0,1.0,1.0,0.7484,1,ANOMALY,0.3229,0.5103,0.11,1.0
10.0.0.45:52149-91.190.219.143:443,10.0.0.45,52149,91.190.219.143,443,117.39110946655273,5.0,339.0,3.0,2.0,219.0,120.0,42.59266330066169,2887.7825717848627,67.8,54.0,99.0,16.497272501841024,29.347777366638184,0.4858970642089844,58.51006507873535,28.818345786721526,2.0,4.0,0.0,1.0,1.0,0.7044,1,ANOMALY,0.3214,0.5007,0.11,1.0
10.0.0.45:52150-91.190.219.143:443,10.0.0.45,52150,91.190.219.143,443,115.63396453857422,5.0,339.0,3.0,2.0,219.0,120.0,43.23989080502429,2931.664596580647,67.8,54.0,99.0,16.497272501841024,28.908491134643555,0.40984153747558594,57.35516548156738,28.383170051814787,2.0,4.0,0.0,1.0,1.0,0.7013,1,ANOMALY,0.3215,0.5014,0.11,1.0
10.0.0.45:52151-91.190.219.143:443,10.0.0.45,52151,91.190.219.143,443,112.25509643554688,5.0,339.0,3.0,2.0,219.0,120.0,44.54140755088864,3019.9074319502497,67.8,54.0,99.0,16.497272501841024,28.06377410888672,0.5280971527099609,55.602073669433594,27.415071069860694,2.0,4.0,0.0,1.0,1.0,0.7031,1,ANOMALY,0.3218,0.5049,0.11,1.0
10.0.0.45:52152-91.190.219.143:443,10.0.0.45,52152,91.190.219.143,443,117.61593818664551,5.0,339.0,3.0,2.0,219.0,120.0,42.5112453047432,2882.262431661589,67.8,54.0,99.0,16.497272501841024,29.403984546661377,0.39315223693847656,58.72702598571777,28.863501752497765,2.0,4.0,0.0,1.0,1.0,0.705,1,ANOMALY,0.3215,0.5008,0.11,1.0
10.0.0.45:52153-91.190.219.143:443,10.0.0.45,52153,91.190.219.143,443,116.66512489318848,5.0,339.0,3.0,2.0,219.0,120.0,42.857709230395095,2905.752685820787,67.8,54.0,99.0,16.497272501841024,29.16628122329712,0.6849765777587891,56.91194534301758,27.643851953132007,2.0,4.0,0.0,1.0,1.0,0.7653,1,ANOMALY,0.3242,0.5163,0.11,1.0
10.0.0.45:52154-91.190.219.143:443,10.0.0.45,52154,91.190.219.143,443,113.93499374389648,5.0,339.0,3.0,2.0,219.0,120.0,43.884673494071706,2975.380862898062,67.8,54.0,99.0,16.497272501841024,28.48374843597412,0.40602684020996094,56.732177734375,27.90713806654227,2.0,4.0,0.0,1.0,1.0,0.7021,1,ANOMALY,0.3216,0.503,0.11,1.0
10.0.0.45:52155-91.190.218.125:12350,10.0.0.45,52155,91.190.218.125,12350,66137.22395896912,90.0,24366.0,38.0,52.0,20986.0,3380.0,1.360807040462344,368.41582608783864,270.73333333333335,54.0,1494.0,430.3980276699955,743.1148759434732,0.034809112548828125,15234.561920166016,2255.289987208603,2.0,89.0,2.0,0.0,42.0,0.8063,1,ANOMALY,0.0,0.0014,0.1772,0.4354
10.0.0.45:52156-91.190.219.143:443,10.0.0.45,52156,91.190.219.143,443,119.66609954833984,5.0,339.0,3.0,2.0,219.0,120.0,41.782927820591496,2832.8825062361034,67.8,54.0,99.0,16.497272501841024,29.91652488708496,0.40602684020996094,58.82692337036133,28.770916023273465,2.0,4.0,0.0,1.0,1.0,0.7706,1,ANOMALY,0.3231,0.509,0.11,1.0
10.0.0.45:52157-82.234.182.183:63936,10.0.0.45,52157,82.234.182.183,63936,1314.7261142730713,16.0,1148.0,9.0,7.0,657.0,491.0,12.169835090593452,873.1856677500803,71.75,54.0,147.0,26.453969456397274,87.64840761820476,0.2849102020263672,346.46105766296387,95.06175551973847,2.0,15.0,2.0,0.0,7.0,0.7662,1,ANOMALY,0.0,0.4622,0.1875,0.4007
10.0.0.45:52158-188.175.48.180:59421,10.0.0.45,52158,188.175.48.180,59421,12033.550024032593,16.0,1184.0,9.0,7.0,658.0,526.0,1.329615946087886,98.39158001050357,74.0,54.0,157.0,29.071033693351875,802.2366682688395,0.31304359436035156,11623.925924301147,2892.706656018245,2.0,15.0,2.0,0.0,8.0,0.7066,1,ANOMALY,0.0,0.4513,0.1875,0.4243
10.0.0.45:52159-80.119.104.102:31543,10.0.0.45,52159,80.119.104.102,31543,11822.6900100708,16.0,1261.0,9.0,7.0,672.0,589.0,1.3533299093836415,106.65931348329825,78.8125,54.0,158.0,34.416963023340685,788.1793340047201,0.35119056701660156,11230.551958084106,2791.3170624432437,2.0,15.0,2.0,0.0,8.0,0.7365,1,ANOMALY,0.0,0.4514,0.1875,0.4014
10.0.0.45:52160-91.190.218.125:12350,10.0.0.45,52160,91.190.218.125,12350,9021.045923233032,11.0,774.0,6.0,5.0,404.0,370.0,1.2193708017459837,85.79936368649012,70.36363636363636,54.0,142.0,29.711561041186176,902.1045923233032,0.30112266540527344,5759.725093841553,1843.6503290310502,2.0,9.0,2.0,2.0,2.0,0.7452,1,ANOMALY,0.0,0.4512,0.2295,0.4354
10.0.0.45:52161-91.190.218.125:443,10.0.0.45,52161,91.190.218.125,443,10294.064044952393,11.0,806.0,6.0,5.0,437.0,369.0,1.068576992717833,78.29755055732485,73.27272727272727,54.0,159.0,37.35357086274814,1029.4064044952393,0.49996376037597656,5866.312026977539,2026.3441874183904,2.0,9.0,2.0,2.0,2.0,0.7271,1,ANOMALY,0.2425,0.4511,0.0545,0.4354
10.0.0.45:52162-91.190.216.123:12350,10.0.0.45,52162,91.190.216.123,12350,4738.052129745483,14.0,1468.0,7.0,7.0,917.0,551.0,2.9548007528469395,309.8319646556648,104.85714285714286,54.0,478.0,108.65466733966781,364.46554844196027,0.2849102020263672,4499.440908432007,1193.9342646525165,2.0,13.0,2.0,0.0,5.0,0.7287,1,ANOMALY,0.0,0.453,0.1893,0.4132
10.0.0.45:52163-91.190.218.125:80,10.0.0.45,52163,91.190.218.125,80,11037.276029586792,11.0,760.0,6.0,5.0,385.0,375.0,0.9966227147452986,68.85756938240246,69.0909090909091,54.0,147.0,28.33710880695471,1103.7276029586792,0.4661083221435547,8231.935977935791,2463.3169905282216,2.0,9.0,2.0,2.0,2.0,0.7792,1,ANOMALY,0.24,0.451,0.2295,0.4354
10.0.0.45:52164-91.190.216.125:12350,10.0.0.45,52164,91.190.216.125,12350,5511.790037155151,11.0,783.0,6.0,5.0,413.0,370.0,1.9957218845145863,142.0591123249928,71.18181818181819,54.0,142.0,31.208443443221586,551.1790037155151,0.32901763916015625,2846.066951751709,965.3496309947161,2.0,9.0,2.0,2.0,2.0,0.7626,1,ANOMALY,0.0,0.452,0.2295,0.4284
10.0.0.45:52165-91.190.219.143:443,10.0.0.45,52165,91.190.219.143,443,242.14887619018555,5.0,339.0,3.0,2.0,219.0,120.0,20.648454284268336,1399.9652004733932,67.8,54.0,99.0,16.497272501841024,60.53721904754639,1.8200874328613281,130.16390800476074,45.70314815334124,2.0,4.0,0.0,1.0,1.0,0.9624,1,ANOMALY,0.3396,0.5809,0.11,1.0
10.0.0.45:52166-91.190.219.143:443,10.0.0.45,52166,91.190.219.143,443,118.31903457641602,5.0,339.0,3.0,2.0,219.0,120.0,42.258627429644584,2865.1349397299027,67.8,54.0,99.0,16.497272501841024,29.579758644104004,0.33783912658691406,59.20600891113281,29.143411142226125,2.0,4.0,0.0,1.0,1.0,0.7069,1,ANOMALY,0.3212,0.4989,0.11,1.0
10.0.0.45:52167-91.190.219.143:443,10.0.0.45,52167,91.190.219.143,443,113.50202560424805,5.0,339.0,3.0,2.0,219.0,120.0,44.05207725044217,2986.730837579979,67.8,54.0,99.0,16.497272501841024,28.37550640106201,0.48995018005371094,56.69689178466797,27.758064634195414,2.0,4.0,0.0,1.0,1.0,0.7024,1,ANOMALY,0.3217,0.5038,0.11,1.0
10.0.0.45:52168-91.190.219.143:443,10.0.0.45,52168,91.190.219.143,443,113.72804641723633,5.0,339.0,3.0,2.0,219.0,120.0,43.96452904551267,2980.7950692857594,67.8,54.0,99.0,16.497272501841024,28.432011604309082,0.5271434783935547,56.09488487243652,27.64406364251147,2.0,4.0,0.0,1.0,1.0,0.7095,1,ANOMALY,0.3222,0.5064,0.11,1.0
10.0.0.45:52169-91.190.219.143:443,10.0.0.45,52169,91.190.219.143,443,115.95606803894043,5.0,339.0,3.0,2.0,219.0,120.0,43.11977876242662,2923.521000092525,67.8,54.0,99.0,16.497272501841024,28.989017009735107,0.4010200500488281,57.74998664855957,28.505188191161086,2.0,4.0,0.0,1.0,1.0,0.7032,1,ANOMALY,0.3213,0.5006,0.11,1.0
10.0.0.45:52170-91.190.219.143:443,10.0.0.45,52170,91.190.219.143,443,129.77218627929688,5.0,339.0,3.0,2.0,219.0,120.0,38.52905729151357,2612.27008436462,67.8,54.0,99.0,16.497272501841024,32.44304656982422,0.4329681396484375,72.90911674499512,32.47991966050392,2.0,4.0,0.0,1.0,1.0,0.7317,1,ANOMALY,0.3199,0.4885,0.11,1.0
10.0.0.45:52171-91.190.219.143:443,10.0.0.45,52171,91.190.219.143,443,186.9659423828125,5.0,339.0,3.0,2.0,219.0,120.0,26.74283848853342,1813.164449522566,67.8,54.0,99.0,16.497272501841024,46.741485595703125,14.747858047485352,58.712005615234375,18.492448261989125,2.0,4.0,0.0,1.0,1.0,1.0,1,ANOMALY,0.3683,0.7487,0.11,1.0
10.0.0.45:52172-91.190.219.143:443,10.0.0.45,52172,91.190.219.143,443,118.57104301452637,5.0,339.0,3.0,2.0,219.0,120.0,42.16881181847612,2859.045441292681,67.8,54.0,99.0,16.497272501841024,29.642760753631592,0.5021095275878906,60.903072357177734,29.16001994770437,2.0,4.0,0.0,1.0,1.0,0.7069,1,ANOMALY,0.3213,0.4995,0.11,1.0
10.0.0.45:52173-91.190.216.125:12350,10.0.0.45,52173,91.190.216.125,12350,6980.432987213135,11.0,794.0,6.0,5.0,421.0,373.0,1.5758334791194142,113.74652567461953,72.18181818181819,54.0,145.0,33.24514505039025,698.0432987213135,0.4451274871826172,5934.058904647827,1758.3303365245647,2.0,9.0,2.0,2.0,2.0,0.7533,1,ANOMALY,0.0,0.4516,0.2295,0.4284
10.0.0.45:52174-91.190.219.143:443,10.0.0.45,52174,91.190.219.143,443,120.48101425170898,5.0,339.0,3.0,2.0,219.0,120.0,41.50031464338438,2813.7213328214607,67.8,54.0,99.0,16.497272501841024,30.120253562927246,0.4661083221435547,60.22500991821289,29.588035015380868,2.0,4.0,0.0,1.0,1.0,0.7112,1,ANOMALY,0.3214,0.4995,0.11,1.0
10.0.0.45:52175-91.190.219.143:443,10.0.0.45,52175,91.190.219.143,443,116.67418479919434,5.0,339.0,3.0,2.0,219.0,120.0,42.85438127213318,2905.52705025063,67.8,54.0,99.0,16.497272501841024,29.168546199798584,0.37598609924316406,58.07018280029297,28.647401146097632,2.0,4.0,0.0,1.0,1.0,0.705,1,ANOMALY,0.3214,0.5009,0.11,1.0
10.0.0.45:52176-91.190.218.40:33033,10.0.0.45,52176,91.190.218.40,33033,10274.998903274536,15.0,1454.0,7.0,8.0,882.0,572.0,1.459854170419391,141.50853091931964,96.93333333333334,54.0,485.0,106.13479898485487,733.9284930910383,0.2510547637939453,9791.264057159424,2512.6716149930962,2.0,14.0,2.0,0.0,5.0,0.7077,1,ANOMALY,0.0,0.4515,0.1883,0.4125
10.0.0.45:52177-91.190.219.143:443,10.0.0.45,52177,91.190.219.143,443,114.03512954711914,5.0,339.0,3.0,2.0,219.0,120.0,43.84613776348636,2972.7681403643755,67.8,54.0,99.0,16.497272501841024,28.508782386779785,0.4229545593261719,56.55312538146973,27.98391046347289,2.0,4.0,0.0,1.0,1.0,0.7022,1,ANOMALY,0.3215,0.5021,0.11,1.0
10.0.0.45:52178-91.190.219.143:443,10.0.0.45,52178,91.190.219.143,443,114.63594436645508,5.0,339.0,3.0,2.0,219.0,120.0,43.61633715875862,2957.187659363834,67.8,54.0,99.0,16.497272501841024,28.65898609161377,0.4801750183105469,57.28888511657715,28.073341738900726,2.0,4.0,0.0,1.0,1.0,0.7021,1,ANOMALY,0.3216,0.5028,0.11,1.0
10.0.0.45:52179-91.190.219.143:443,10.0.0.45,52179,91.190.219.143,443,117.28692054748535,5.0,339.0,3.0,2.0,219.0,120.0,42.6304994338706,2890.3478616164266,67.8,54.0,99.0,16.497272501841024,29.321730136871338,0.41985511779785156,58.84504318237305,28.762556894105565,2.0,4.0,0.0,1.0,1.0,0.7033,1,ANOMALY,0.3215,0.5012,0.11,1.0
10.0.0.45:52180-91.190.219.143:443,10.0.0.45,52180,91.190.219.143,443,119.11892890930176,5.0,339.0,3.0,2.0,219.0,120.0,41.974856941561704,2845.8953006378833,67.8,54.0,99.0,16.497272501841024,29.77973222732544,0.7040500640869141,61.534881591796875,29.105029391843114,2.0,4.0,0.0,1.0,1.0,0.7081,1,ANOMALY,0.3218,0.5022,0.11,1.0
10.0.0.45:52181-91.190.219.143:443,10.0.0.45,52181,91.190.219.143,443,114.98403549194336,5.0,339.0,3.0,2.0,219.0,120.0,43.48429743840689,2948.2353663239874,67.8,54.0,99.0,16.497272501841024,28.74600887298584,0.5130767822265625,57.39903450012207,28.13493664112603,2.0,4.0,0.0,1.0,1.0,0.7008,1,ANOMALY,0.3217,0.5031,0.11,1.0
