flow_id,src_ip,src_port,dst_ip,dst_port,duration_ms,total_packets,total_bytes,fwd_packets,bwd_packets,fwd_bytes,bwd_bytes,packet_rate_per_sec,byte_rate_per_sec,avg_packet_size,min_packet_size,max_packet_size,std_packet_size,mean_iat_ms,min_iat_ms,max_iat_ms,std_iat_ms,syn_count,ack_count,fin_count,rst_count,psh_count,label_str,label
10.0.0.45:52497-91.190.216.125:12350,10.0.0.45,52497,91.190.216.125,12350,59743.44301223755,80.0,22870.0,35.0,45.0,19915.0,2955.0,1.339059082745084,382.80351527975085,285.875,54.0,1494.0,462.21635559010673,756.2461140789563,0.0460147857666015,15678.33399772644,2378.579028432781,2.0,79.0,2.0,0.0,34.0,benign,0
10.0.0.45:52498-91.190.218.123:12350,10.0.0.45,52498,91.190.218.123,12350,5026.549816131592,17.0,6567.0,7.0,10.0,875.0,5692.0,3.382041484089601,1306.4627309421417,386.2941176470589,54.0,1494.0,545.3931948825741,314.1593635082245,0.0779628753662109,4485.992908477783,1077.9094127563003,2.0,16.0,2.0,0.0,5.0,benign,0
10.0.0.45:52499-91.190.216.125:443,10.0.0.45,52499,91.190.216.125,443,10567.1648979187,11.0,787.0,6.0,5.0,411.0,376.0,1.0409603811677577,74.47598363445684,71.54545454545455,54.0,148.0,32.139931652254184,1056.71648979187,1.4858245849609375,5571.995973587036,2012.4005377892252,2.0,9.0,2.0,2.0,2.0,benign,0
10.0.0.45:52503-91.190.219.143:443,10.0.0.45,52503,91.190.219.143,443,128.48806381225586,5.0,339.0,3.0,2.0,219.0,120.0,38.91412051555153,2638.377370954394,67.8,54.0,99.0,16.497272501841024,32.122015953063965,0.6928443908691406,56.43820762634277,24.41948890363916,2.0,4.0,0.0,1.0,1.0,benign,0
10.0.0.45:52504-91.190.216.125:80,10.0.0.45,52504,91.190.216.125,80,6374.814033508301,11.0,790.0,6.0,5.0,417.0,373.0,1.7255405321912245,123.92518367555158,71.81818181818181,54.0,145.0,32.52640376907291,637.4814033508301,2.3550987243652344,3925.09388923645,1224.890115838786,2.0,9.0,2.0,2.0,2.0,benign,0
10.0.0.45:52505-91.190.218.125:12350,10.0.0.45,52505,91.190.218.125,12350,9878.960132598875,11.0,822.0,6.0,5.0,445.0,377.0,1.113477517102421,83.20713809619909,74.72727272727273,54.0,163.0,38.69247262732804,987.8960132598876,1.4019012451171875,5690.793037414551,1935.5668287074575,2.0,9.0,2.0,2.0,2.0,benign,0
10.0.0.45:52506-91.190.219.143:443,10.0.0.45,52506,91.190.219.143,443,328.7851810455322,5.0,339.0,3.0,2.0,219.0,120.0,15.207498051159334,1031.0683678686028,67.8,54.0,99.0,16.497272501841024,82.19629526138306,0.8528232574462891,208.7311744689941,76.91002633699551,2.0,4.0,0.0,1.0,1.0,benign,0
10.0.0.45:52507-91.190.219.143:443,10.0.0.45,52507,91.190.219.143,443,131.9589614868164,5.0,339.0,3.0,2.0,219.0,120.0,37.89056797404043,2568.980508639941,67.8,54.0,99.0,16.497272501841024,32.9897403717041,0.8909702301025391,61.01703643798828,27.12877365791046,2.0,4.0,0.0,1.0,1.0,benign,0
10.0.0.45:52508-91.190.219.143:443,10.0.0.45,52508,91.190.219.143,443,149.6748924255371,5.0,339.0,3.0,2.0,219.0,120.0,33.40573638619776,2264.908926984208,67.8,54.0,99.0,16.497272501841024,37.41872310638428,0.6029605865478516,79.75387573242188,32.413591388235545,2.0,4.0,0.0,1.0,1.0,benign,0
10.0.0.45:52509-91.190.219.143:443,10.0.0.45,52509,91.190.219.143,443,150.62999725341797,5.0,339.0,3.0,2.0,219.0,120.0,33.193919479319014,2250.547740697829,67.8,54.0,99.0,16.497272501841024,37.65749931335449,0.5981922149658203,72.20101356506348,28.728491221428406,2.0,4.0,0.0,1.0,1.0,benign,0
10.0.0.45:52510-91.190.219.143:443,10.0.0.45,52510,91.190.219.143,443,159.55495834350586,5.0,339.0,3.0,2.0,219.0,120.0,31.337164647904583,2124.6597631279305,67.8,54.0,99.0,16.497272501841024,39.88873958587647,1.2090206146240234,71.31505012512207,30.77680668983992,2.0,4.0,0.0,1.0,1.0,benign,0
10.0.0.45:52511-91.190.219.143:443,10.0.0.45,52511,91.190.219.143,443,143.74613761901855,5.0,339.0,3.0,2.0,219.0,120.0,34.78354328553776,2358.32423475946,67.8,54.0,99.0,16.497272501841024,35.93653440475464,0.6380081176757812,63.06910514831543,26.348581791733142,2.0,4.0,0.0,1.0,1.0,benign,0
10.0.0.45:52512-91.190.218.125:12350,10.0.0.45,52512,91.190.218.125,12350,4410.1221561431885,11.0,778.0,6.0,5.0,405.0,373.0,2.4942619751875306,176.41234697235444,70.72727272727273,54.0,145.0,30.528945755227443,441.0122156143189,1.5230178833007812,2206.743001937866,768.1809925025826,2.0,9.0,2.0,2.0,2.0,benign,0
10.0.0.45:52513-91.190.219.143:443,10.0.0.45,52513,91.190.219.143,443,145.8230018615723,5.0,339.0,3.0,2.0,219.0,120.0,34.2881434078996,2324.736123055593,67.8,54.0,99.0,16.497272501841024,36.455750465393066,0.5590915679931641,75.25992393493652,32.219265420512265,2.0,4.0,0.0,1.0,1.0,benign,0
10.0.0.45:52514-91.190.219.143:443,10.0.0.45,52514,91.190.219.143,443,157.55391120910645,5.0,339.0,3.0,2.0,219.0,120.0,31.73516900741341,2151.644458702629,67.8,54.0,99.0,16.497272501841024,39.38847780227661,0.7109642028808594,76.16400718688965,29.22007185528675,2.0,4.0,0.0,1.0,1.0,benign,0
10.0.0.45:52515-91.190.219.143:443,10.0.0.45,52515,91.190.219.143,443,155.03692626953125,5.0,339.0,3.0,2.0,219.0,120.0,32.25038137886915,2186.5758574873284,67.8,54.0,99.0,16.497272501841024,38.75923156738281,1.1348724365234375,55.787086486816406,22.37813895617528,2.0,4.0,0.0,1.0,1.0,benign,0
10.0.0.45:52516-91.190.219.143:443,10.0.0.45,52516,91.190.219.143,443,158.7080955505371,5.0,339.0,3.0,2.0,219.0,120.0,31.504379046674774,2135.99689936455,67.8,54.0,99.0,16.497272501841024,39.67702388763428,0.5660057067871094,71.34699821472168,27.11689478696819,2.0,4.0,0.0,1.0,1.0,benign,0
10.0.0.45:52517-91.190.219.143:443,10.0.0.45,52517,91.190.219.143,443,132.72881507873535,5.0,339.0,3.0,2.0,219.0,120.0,37.67079512488661,2554.079909467312,67.8,54.0,99.0,16.497272501841024,33.18220376968384,1.251220703125,63.67778778076172,27.118742805671044,2.0,4.0,0.0,1.0,1.0,benign,0
10.0.0.45:52518-91.190.219.143:443,10.0.0.45,52518,91.190.219.143,443,153.7191867828369,5.0,339.0,3.0,2.0,219.0,120.0,32.52684394605619,2205.3200195426098,67.8,54.0,99.0,16.497272501841024,38.42979669570923,0.7979869842529297,59.79704856872559,23.95635837181872,2.0,4.0,0.0,1.0,1.0,benign,0
